"species","owner","country_of_origin","farm_name","mill","company","region","producer","grading_date","owner_1","variety","processing_method","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","cupper_points","total_cup_points","moisture","category_one_defects","quakers","color","category_two_defects","altitude_low_meters","altitude_high_meters","altitude_mean_meters"
"Arabica","cooperativa el gorrion r.l","Nicaragua","las nubes","","cooperativa el gorrion r.l","jinotega","Cooperativa de Servicio Múltiples el Gorrión R.L",2015-07-06,"COOPERATIVA EL GORRION R.L","Caturra","Natural / Dry",6.92,6.92,7,7.42,7.25,7,10,10,10,7,79.5,0.12,0,0,"Green",6,1050,1050,1050
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","su-zhen huang 黃素真","黑咖啡道咖啡","blossom valley宸嶧國際","nantou","張素真",2015-05-23,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Natural / Dry",6.92,7,7.17,7,7.42,7,10,10,10,7,79.5,0,0,0,"",1,700,700,700
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora boananza","exportadora de cafe condor s.a","cundinamarca","",2013-06-21,"Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,79.5,0,0,0,"Green",2,1550,1550,1550
"Arabica","armando luis pohlenz martinez","Mexico","","finca custepec","beneficio custepec s.a. de c.v.","la concordia","ARMANDO LUIS POHLENZ MARTINEZ",2012-08-01,"ARMANDO LUIS POHLENZ MARTINEZ","Caturra","Washed / Wet",7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,79.5,0.12,1,0,"Green",20,1550,1550,1550
"Arabica","mario jose fernandez","Mexico","casa blanca","","","coatepec, coatepec","MARIA DE LA LUZ SANCHEZ TODD",2012-07-11,"MARIO JOSE FERNANDEZ","Typica","Washed / Wet",7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,79.5,0.12,0,0,"Bluish-Green",5,1100,1100,1100
"Arabica","juan luis alvarado romero","Guatemala","el papaturro","beneficio ixchel","unex guatemala, s.a.","oriente","AMILCAR LAPOLA",2014-05-13,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0,"Green",2,1219.2,1219.2,1219.2
"Arabica","juan luis alvarado romero","Guatemala","various","las americas","outspan guatemala s.a.","oriente","VARIOS",2014-03-31,"Juan Luis Alvarado Romero","Other","Washed / Wet",7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,79.42,0.1,1,0,"Green",4,1219.2,1219.2,1219.2
"Arabica","adriana torres rico quevedo","Mexico","cre-leg l-4","cre-leg beneficio","cafessisimo compañia s.a. de c.v.","xicotepec de juarez","ADRIANA TORRES RICO QUEVEDO",2012-09-11,"ADRIANA TORRES RICO QUEVEDO","Typica","Washed / Wet",7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,79.42,0.13,0,0,"Green",30,800,800,800
"Arabica","rre kunene","Cote d?Ivoire","cnra station of divo","cnra station of divo","royal 1750 coffee","cnra station of divo","CNRA",2017-06-06,"Rre Kunene","","Washed / Wet",7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,79.33,0.13,1,0,"Bluish-Green",2,200,200,200
"Arabica","the coffee source inc.","Colombia","several","spot","the coffee source inc.","pereira","Spot",2014-01-08,"The Coffee Source Inc.","Caturra","Washed / Wet",7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,79.33,0,0,0,"Green",3,1200,1200,1200
"Arabica","eric jesus cordoba arroyo","Mexico","el encanto","el olvido, zentla, veracruz","","zentla","ERIC JESUS CORDOBA ARROYO",2012-09-17,"ERIC JESUS CORDOBA ARROYO","Typica","Washed / Wet",7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,79.33,0.14,0,0,"None",23,950,950,950
"Arabica","eric jesus cordoba arroyo","Mexico","la gloria","el olvido, zentla, veracruz","","zentla","ANTONIO CORDOBA MURILLO",2012-09-10,"ERIC JESUS CORDOBA ARROYO","Typica","Washed / Wet",7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,79.33,0.14,0,0,"Green",19,750,750,750
"Arabica","juan luis alvarado romero","Guatemala","conquista / morito","beneficio ixchel","unex guatemala, s.a.","oriente","Conquista/ Morito",2012-01-13,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,79.33,0.11,0,0,"Green",6,NA,NA,NA
"Arabica","lin, che-hao krude 林哲豪","Taiwan","baishencun coffee farm百勝村咖啡莊園","baishengcun coffee 百勝村咖啡莊園","red on tree co., ltd.","natou county","WU SHU YI 巫叔憶",2014-11-07,"Lin, Che-Hao Krude 林哲豪","Typica","Washed / Wet",7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,6.75,79.25,0.11,0,0,"Blue-Green",0,850,850,850
"Arabica","marco virgilio ramirez teliz","Mexico","el aguacate","cafes de naranjal s.a. de c.v.","cafes de naranjal s.a. de c.v","veracruz","MARCO VIRGILIO RAMIREZ TELIZ",2012-09-10,"MARCO VIRGILIO RAMIREZ TELIZ","Bourbon","Washed / Wet",7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,79.25,0.13,0,0,"Green",10,1000,1000,1000
"Arabica","juan luis alvarado romero","Guatemala","las delicias","beneficio ixchel","unex guatemala, s.a.","santa rosa","OTTO BECKER",2017-08-22,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0,"Green",0,1219.2,1219.2,1219.2
"Arabica","janny marlith torres","Honduras","la bendicion","dry in solar beds","coffee planet corporation s.a","ocotepeque","Jorge Alfredo Pinto",2017-07-27,"Janny Marlith Torres","Catuai","Washed / Wet",7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17,0.11,0,0,"Green",5,1650,1650,1650
"Arabica","juan luis alvarado romero","Guatemala","chapultepec","beneficio ixchel","unex guatemala, s.a.","occidente","CHAPULTEPEC",2016-05-23,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,79.17,0.11,0,8,"Green",6,1320,1320,1320
"Arabica","juan luis alvarado romero","Guatemala","el chile","la conquista","mercon guatemala s.a.","nuevo oriente","OVIDIO CARDONA",2015-06-30,"Juan Luis Alvarado Romero","Catuai","Washed / Wet",7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,79.17,0.11,0,0,"Green",6,1300,1800,1550
"Arabica","brent hall","Costa Rica","","","s&d coffee and tea","san rafael","",2013-12-10,"Brent Hall","Catuai","Washed / Wet",7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,79.17,0.1,5,0,"None",20,NA,NA,NA
"Arabica","israel eduardo paz garcia","Mexico","la tejeria","la tejeria","cafeorganico.mx","zaragoza itundujia","HILARIO GARCÍA SANDOVAL",2012-09-13,"ISRAEL EDUARDO PAZ GARCIA","Typica","Washed / Wet",7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,79.17,0.14,0,0,"None",8,1550,1550,1550
"Arabica","julio cesar robles flores","Mexico","el delirio","yajalon, chiapas","","yajalon","SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.",2012-08-30,"JULIO CESAR ROBLES FLORES","Typica","Washed / Wet",7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,79.17,0.14,0,0,"Green",34,1450,1450,1450
"Arabica","masamichi hiroike","Mexico","various","various smallholders' wet mills","","pluma hidalogo, oaxaca","Various smallholders",2010-04-09,"Masamichi Hiroike","Typica","",6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,79.17,0.01,0,0,"",8,1200,1200,1200
"Arabica","juan luis alvarado romero","Guatemala","las merceditas","beneficio ixchel","unex guatemala, s.a.","san marcos","ANGEL DE LEON",2017-08-23,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0,"Green",1,1700,1700,1700
"Arabica","german negron","United States (Puerto Rico)","hacienda caracolillo","hacienda alto grande","hacienda alto grande, llc.","yauco region","Hacienda Alto Grande",2014-06-09,"German Negron","Other","Washed / Wet",7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,79.08,0.13,0,0,"Green",0,853.44,853.44,853.44
"Arabica","israel eduardo paz garcia","Mexico","huanacaxtle","zaragoza itundujia, oaxaca","cafeorganico.mx","zaragoza itundujia","GUADALUPE HERAS HERNANDEZ",2012-09-13,"ISRAEL EDUARDO PAZ GARCIA","Typica","Washed / Wet",7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,79.08,0.16,0,0,"None",2,1500,1500,1500
"Arabica","juana rodriguez gutierrez","Mexico","las palmas","palo blanco, tlacuilotepec, puebla","productores e industrializadores de café orgánico la fe s.c. de r.l.","tlacuilotepec","JUANA RODRIGUEZ GUTIERREZ",2012-09-12,"JUANA RODRIGUEZ GUTIERREZ","Mundo Novo","Washed / Wet",7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,79.08,0.11,0,0,"Green",45,1100,1100,1100
"Arabica","balbino ramirez flores","Mexico","el desmoronado","el desmoronado","","talpa de allende","BALBINO RAMIREZ FLORES",2012-07-03,"BALBINO RAMIREZ FLORES","Typica","Washed / Wet",7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,79.08,0.1,0,0,"Bluish-Green",0,1200,1200,1200
"Arabica","racafe & cia s.c.a","Colombia","","","","","",2011-03-01,"Racafe & Cia S.C.A","","",6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,79.08,0.1,0,0,"",3,NA,NA,NA
"Arabica","juan luis alvarado romero","Guatemala","various","las americas","outspan guatemala s.a.","oriente","Varios",2014-09-11,"Juan Luis Alvarado Romero","Other","Washed / Wet",7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,79,0.12,0,0,"Green",3,1219.2,1219.2,1219.2
"Arabica","cafes finos de exportacion s de r.l.","Honduras","various","cafes finos de exportacion s. de r.l.","cafes finos de exportacion s de r.l.","intibuca","Cooperativa Coaquil",2014-04-26,"CAFES FINOS DE EXPORTACION S DE R.L.","Pacas","Washed / Wet",7,7,7,7,7,7,10,10,10,7,79,0.11,0,0,"Green",12,1350,1350,1350
"Arabica","sustainable harvest coffee","Peru","","","sustainable harvest","san ignacio","Frontera",2013-01-08,"Sustainable Harvest Coffee","Typica","Washed / Wet",7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,79,0,0,0,"",4,1400,1400,1400
"Arabica","gonzalo de aquino flores","Mexico","","iliatenco, guerrero","café monteabuelo s.a. de c.v.","iliatenco, guerrero","GONZALO DE AQUINO FLORES",2012-09-17,"GONZALO DE AQUINO FLORES","Mundo Novo","Natural / Dry",6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,79,0.12,0,0,"None",12,1300,1300,1300
"Arabica","israel eduardo paz garcia","Mexico","el sauce","zaragoza itundujia, oaxaca","cafeorganico.mx","zaragoza itundujia","JUAN CRUZ RIAÑO",2012-09-12,"ISRAEL EDUARDO PAZ GARCIA","Typica","Semi-washed / Semi-pulped",7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,79,0.14,3,0,"Green",17,1550,1550,1550
"Arabica","juan avenamar rodriguez funez","Mexico","pico del oro","el pacayal, amatenango de la frontera, chiapas","café pico de loro","amatenango de la frontera","JUAN AVENAMAR RODRIGUEZ FUNEZ",2012-08-30,"JUAN AVENAMAR RODRIGUEZ FUNEZ","Typica","Washed / Wet",7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,79,0.14,7,0,"Green",38,12,12,12
"Arabica","alfredo bojalil","Mexico","santa teresa","amsa tuxtla","ecomtrading","la concordia, chiapas","AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV",2013-03-12,"ALFREDO BOJALIL","Typica","Washed / Wet",7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,78.92,0.12,0,0,"Green",8,1300,1300,1300
"Arabica","israel eduardo paz garcia","Mexico","la pandora","zaragoza itundujia, oaxaca","cafeorganico.mx","zaragoza itundujia","LUISA ZUÑIGA GARCÍA",2012-09-17,"ISRAEL EDUARDO PAZ GARCIA","Typica","Washed / Wet",7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,78.92,0.16,0,0,"None",0,1400,1400,1400
"Arabica","exportadora atlantic, s.a.","Nicaragua","finca las marías","beneficio atlantic condega","exportadora atlantic s.a","jalapa","Teófilo Narváez",2017-05-22,"Exportadora Atlantic, S.A.","Caturra","Other",7.17,7,6.92,7,7,7,10,10,10,6.75,78.83,0.1,0,2,"Green",4,1100,1100,1100
"Arabica","eileen koyanagi","United States (Hawaii)","","kona pacific farmers cooperative","kona pacific farmers cooperative","kona","",2014-01-17,"Eileen Koyanagi","","Natural / Dry",7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0,"Green",8,NA,NA,NA
"Arabica","juan luis alvarado romero","Guatemala","la castellana","beneficio ixchel","unex guatemala, s.a.","oriente","AGRIPEC DE LA VEGA Y CIA.",2013-07-05,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,78.75,0.12,1,0,"Green",8,1310.64,1310.64,1310.64
"Arabica","octavio augusto diaz trejo","Mexico","la patrona, el trebol, la cadena","tlavictepan, huatusco","empagri s.p.r. de r.l. de c.v.","veracruz","JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA",2012-08-01,"OCTAVIO AUGUSTO DIAZ TREJO","Typica","Washed / Wet",7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,78.75,0.14,0,0,"Green",0,1320,1320,1320
"Arabica","damaso martinez perez","Mexico","el tesoro","el tesoro","","veracruz","DAMASO MARTINEZ PEREZ",2012-07-16,"DAMASO MARTINEZ PEREZ","Typica","Semi-washed / Semi-pulped",7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,78.75,0.14,0,0,"None",0,1250,1250,1250
"Arabica","productores de especialidad emiliano zapeata, spr.","Mexico","los encinos","","","ohuapan, tlaltetela","PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS",2012-06-06,"PRODUCTORES DE ESPECIALIDAD EMILIANO ZAPEATA, SPR.","Bourbon","Washed / Wet",7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,78.75,0.12,0,0,"",0,1350,1350,1350
"Arabica","adam ciruli ye","China","alicia's farm","yunnan louis herbs r&d center","yunnan louis herbs r& d center","yunnan","Yunnan Louis Herbs R&D Center",2014-04-26,"Adam Ciruli Ye","Typica","Washed / Wet",7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,78.67,0,0,0,"Green",5,1850,1850,1850
"Arabica","juan garcia hernandez","Mexico","los pinos","los pinoslos pinos","","yecuatla","JUAN GARCIA HERNANDEZ",2012-09-17,"JUAN GARCIA HERNANDEZ","Caturra","Washed / Wet",6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,78.67,0.13,0,0,"None",2,1150,1150,1150
"Arabica","exportadora atlantic, s.a.","Nicaragua","los saltarines","beneficio atlantic condega","exportadora atlantic s.a","nueva segovia","ADONIS JOSE ORTEZ BELTRAN",2016-02-17,"Exportadora Atlantic, S.A.","","",7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,78.58,0.1,1,5,"Green",7,NA,NA,NA
"Arabica","exportadora atlantic, s.a.","Nicaragua","","","exportadora atlantic s.a","","",2015-03-28,"Exportadora Atlantic, S.A.","","Natural / Dry",6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,78.58,0.11,1,0,"Green",1,NA,NA,NA
"Arabica","juan luis alvarado romero","Guatemala","various","las americas","outspan guatemala s.a.","oriente","VARIOS",2014-09-04,"Juan Luis Alvarado Romero","Other","Washed / Wet",7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,78.58,0.12,0,0,"Green",3,1219.2,1219.2,1219.2
"Arabica","lin, che-hao krude 林哲豪","Taiwan","kan tou mountain coffee 崁頭山咖啡館","kan tou mountain coffee 崁頭山咖啡館","red on tree co., ltd.","dongshan dist., tainan city 臺南市東山區","GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓",2014-07-22,"Lin, Che-Hao Krude 林哲豪","Typica","Washed / Wet",6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,78.58,0.1,0,0,"Green",0,800,800,800
"Arabica","alfredo bojalil","Mexico","grapos el porvenir","agroindustrias unidas de mexico","ecomtrading","tapachula","EPIFANIO GARCIA DE MIGUEL",2012-07-26,"ALFREDO BOJALIL","Typica","Washed / Wet",7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,78.58,0.13,0,0,"Green",1,1400,1400,1400
"Arabica","organizaciones de productores de cafe colimense","Mexico","cofradia","beneficio de cafetaleros el remudadero s.p.r. de r.l.","organizaciones de productores de cafe colimense sa de cv","cofradia de suchitlan","J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ",2012-07-02,"ORGANIZACIONES DE PRODUCTORES DE CAFE COLIMENSE","Typica","Washed / Wet",7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,78.58,0.1,0,0,"",1,1300,1300,1300
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","kona farms","","","kona","",2011-06-21,"Kona Pacific Farmers Cooperative","","",7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,78.58,0,0,0,"",0,NA,NA,NA
"Arabica","kurt kappeli","Mexico","various","beneficio san fernando","unión de ejidos san fernando","sierra, chiapas","Various small producers",2014-04-26,"Kurt Kappeli","Bourbon","Washed / Wet",7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,78.5,0,0,0,"Green",0,1600,1600,1600
"Arabica","rosario miguel hernandez","Mexico","finca sego","villa talea de castro, oaxaca","villa talea café","villa talea de castro","REYNALDO OLIVERA RIOS",2012-09-14,"ROSARIO MIGUEL HERNANDEZ","Typica","Washed / Wet",7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,78.5,0.12,0,0,"None",14,1400,1400,1400
"Arabica","francisco ruiz nunez","Mexico","cerca de los angeles","beneficio seco de cafe de la soc. coop. tzotzilotic tzobolotic scl","","los angeles","FRANCISCO RUIZ NUÑEZ",2012-07-26,"FRANCISCO RUIZ NUNEZ","Caturra","Washed / Wet",7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,78.5,0.13,1,0,"Green",3,1200,1200,1200
"Arabica","bourbon specialty coffees","Brazil","santa maria","","bourbon specialty coffees","monte carmelo","Manoel Cardoso and Galileo Cardoso",2014-12-16,"BOURBON SPECIALTY COFFEES","Catuai","Natural / Dry",6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,78.42,0.12,3,0,"Green",4,NA,NA,NA
"Arabica","israel eduardo paz garcia","Mexico","el naranjo","zaragoza itundujia, oaxaca","cafeorganico.mx","zaragoza itundujia","LAMBERTO JOSÉ GARCÍA",2012-09-14,"ISRAEL EDUARDO PAZ GARCIA","Typica","Washed / Wet",7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,78.42,0.14,0,0,"None",0,1500,1500,1500
"Arabica","eileen koyanagi","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2014-03-19,"Eileen Koyanagi","Hawaiian Kona","Natural / Dry",7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,78.33,0.1,0,0,"Bluish-Green",0,NA,NA,NA
"Arabica","juan luis alvarado romero","Guatemala","various","las americas","outspan guatemala s.a.","oriente","VARIOS",2014-02-27,"Juan Luis Alvarado Romero","Other","Washed / Wet",7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,78.33,0.1,0,0,"Green",2,1219.2,1219.2,1219.2
"Arabica","juan luis alvarado romero","Guatemala","el sacramento","beneficio ixchel","unex guatemala, s.a.","oriente","LUIS RODRIGUEZ",2013-02-07,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,78.33,0.11,1,0,"Green",4,1310.64,1310.64,1310.64
"Arabica","pablo cervantes morelos        ","Mexico","llano hermoso","llano hermoso, xochitonalco huautla, oaxaca","asociación agricola local de productores de café de huautla de jimenez        ","xochitonalco, huautla        ","PABLO CERVANTES MORELOS        ",2012-09-11,"PABLO CERVANTES MORELOS        ","Typica","Natural / Dry",7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,78.33,0.13,31,0,"Green",47,1300,1300,1300
"Arabica","juan luis alvarado romero","Guatemala","conquista / morito","beneficio ixchel","unex guatemala, s.a.","oriente","Conquista/ Morito",2012-01-13,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,78.33,0.11,0,0,"Green",9,NA,NA,NA
"Arabica","eileen koyanagi","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2015-01-20,"Eileen Koyanagi","Hawaiian Kona","Natural / Dry",7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0,"Green",8,NA,NA,NA
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2012-05-24,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,78.25,0.11,4,0,"Green",31,NA,NA,NA
"Arabica","sanjava coffee","Indonesia","various","east java","pt. shriya artha nusantara","ijen","vary farms",2017-07-18,"SanJava Coffee","Java","Washed / Wet",6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,78.17,0.13,0,0,"",1,1300,1300,1300
"Arabica","gustavo amieva gonzalez","Mexico","","cordoba, ver.","","cordoba","CONSUELO GONZALEZ GOMEZ",2012-07-11,"GUSTAVO AMIEVA GONZALEZ","Typica","Washed / Wet",7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,78.08,0.11,0,0,"Green",3,1050,1050,1050
"Arabica","lin, che-hao krude 林哲豪","Taiwan","大鋤花間 (hoe vs. flower coffee farm)","大鋤花間 (hoe vs. flower coffee farm)","taiwan coffee laboratory","台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)",2017-06-06,"Lin, Che-Hao Krude 林哲豪","Yellow Bourbon","Washed / Wet",7.5,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,78,0,3,0,"Green",4,650,650,650
"Arabica","cafes finos de exportacion s de r.l.","Honduras","various","cafes finos de exportacion s. de r.l.","cafes finos de exportacion s de r.l.","intibuca","Cooperativa Coaquil",2014-05-15,"CAFES FINOS DE EXPORTACION S DE R.L.","Pacas","Natural / Dry",6.83,7,6.67,7,7,6.83,10,10,10,6.67,78,0.11,2,0,"Green",6,1350,1350,1350
"Arabica","eileen koyanagi","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2014-03-18,"Eileen Koyanagi","Hawaiian Kona","Natural / Dry",7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,78,0.12,2,0,"Green",3,NA,NA,NA
"Arabica","juan luis alvarado romero","Guatemala","various","las americas","outspan guatemala s.a.","oriente","VARIOS",2014-02-07,"Juan Luis Alvarado Romero","Other","Washed / Wet",7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,78,0.1,1,0,"Green",2,1219.2,1219.2,1219.2
"Arabica","samuel eli gurel","China","hani","hani","greenhouse coffee china","yunnan","GreenHouse Coffee",2013-09-05,"Samuel Eli Gurel","Typica","Washed / Wet",7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,78,0.1,0,0,"Green",28,1200,1200,1200
"Arabica","juan luis alvarado romero","Guatemala","la union monte verde","beneficio ixchel","unex guatemala, s.a.","oriente","AGRICOLA MONTE VERDE, S.A.",2013-04-29,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,78,0.11,3,0,"Green",9,1310.64,1310.64,1310.64
"Arabica","alejandro garcia palacios","Mexico","finca la fortuna","finca la fortuna","industrializadora de kaffee andes s.a. de c.v.","motozintla, chiapas","MARIO GARCÍA",2012-09-11,"ALEJANDRO GARCIA PALACIOS","Other","Washed / Wet",7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,78,0.12,2,0,"Green",7,850,850,850
"Arabica","mao-heng chu","Colombia","","","","","",2011-12-01,"Mao-Heng Chu","","",7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78,0.1,1,0,"Green",3,NA,NA,NA
